Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM
jenkins,hudson.util,Darwin,42.0,18.0,3.0,3.0,0.9504132231404959,0.25
jenkins,hudson.util,DarwinProcess,31.0,7.0,2.0,2.0,0.74,0.18181818181818182
jenkins,hudson.util,StringArrayMemory,0.0,0.0,1.0,1.0,0.2,0.0
jenkins,hudson.util,FreeBSD,20.0,19.0,6.0,6.0,0.9500000000000001,0.42857142857142855
jenkins,hudson.util,FreeBSDProcess,14.0,13.0,5.0,2.0,0.9333333333333333,0.3333333333333333
jenkins,hudson.util,Local,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.util,Remote,33.0,0.0,5.0,4.0,0.875,0.23076923076923078
jenkins,hudson.util,RemoteProcess,7.0,0.0,2.0,2.0,0.6428571428571429,0.25
jenkins,hudson.util,RingBufferLogHandler,32.0,19.0,5.0,5.0,0.6944444444444444,0.4
jenkins,hudson.util,HudsonFailedToLoad,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,EditDistance,13.0,5.0,3.0,2.0,0.5833333333333334,0.2857142857142857
jenkins,hudson.util,ProcessKiller,1.0,0.0,2.0,2.0,2.0,1.0
jenkins,hudson.util,CharacterEncodingFilter,6.0,0.0,4.0,3.0,0.75,0.0
jenkins,hudson.util,DirScannerTest,2.0,0.0,1.0,1.0,0.5555555555555555,0.0
jenkins,hudson.util,MatchingFileVisitor,0.0,0.0,1.0,1.0,0.5,0.0
jenkins,hudson.util,ProcessTreeTest,2.0,1.0,2.0,2.0,0.9166666666666666,0.6666666666666666
jenkins,hudson.util,Tag,0.0,0.0,3.0,3.0,0.0,-1.0
jenkins,hudson.util,MyCallable,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,ProcessCallableImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,AtomicFileWriterTest,45.0,24.0,6.0,6.0,0.712121212121212,0.16666666666666666
jenkins,hudson.util,JSONObjectResponseTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,CopyOnWriteListTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,TestData,0.0,0.0,2.0,2.0,0.0,-1.0
jenkins,hudson.util,PackedMapTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,Holder,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.util,CyclicGraphDetectorTest,39.0,33.0,7.0,7.0,0.6666666666666666,0.7
jenkins,hudson.util,Edge,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,Graph,15.0,0.0,6.0,6.0,0.0,1.0
jenkins,hudson.util,SecretUtilTest,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson.util,XStream2Test,992.0,949.0,25.0,18.0,0.9803418803418803,0.30434782608695654
jenkins,hudson.util,Foo,0.0,0.0,2.0,2.0,0.0,-1.0
jenkins,hudson.util,Bar,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.util,__Foo_Bar$Class,0.0,0.0,6.0,6.0,0.0,-1.0
jenkins,hudson.util,Baz,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.util,ImmutableMapHolder,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.util,MapHolder,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.util,ImmutableListHolder,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.util,ListHolder,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.util,Point,0.0,0.0,2.0,2.0,0.0,-1.0
jenkins,hudson.util,Foo2,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.util,Hacked,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,WithDefaults,129.0,105.0,2.0,2.0,0.8823529411764706,0.1111111111111111
jenkins,hudson.util,C1,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.util,C2,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.util,C3,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.util,C4,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.util,C5,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.util,CopyOnWriteMapTest,4.0,0.0,4.0,4.0,0.75,0.4
jenkins,hudson.util,HashData,0.0,0.0,2.0,2.0,0.0,-1.0
jenkins,hudson.util,TreeData,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.util,SecretTest,21.0,21.0,8.0,7.0,1.0555555555555556,0.8571428571428571
jenkins,hudson.util,Foo,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.util,RobustReflectionConverterTest,309.0,293.0,21.0,21.0,0.9875,0.7692307692307693
jenkins,hudson.util,Hold,0.0,0.0,2.0,2.0,0.0,0.0
jenkins,hudson.util,HoldRaw,0.0,0.0,2.0,2.0,0.0,0.0
jenkins,hudson.util,Projekt,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.util,Bild,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.util,Steppe,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.util,Enchufla,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.util,Moonwalk,0.0,0.0,3.0,3.0,0.0,-1.0
jenkins,hudson.util,Boot,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.util,Jacket,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.util,Lover,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.util,Billy,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.util,Jean,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.util,ParentItem,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.util,ChildItem,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.util,ParentObject,0.0,0.0,3.0,3.0,0.0,-1.0
jenkins,hudson.util,CustomSet,26.0,16.0,5.0,5.0,0.5,0.5555555555555556
jenkins,hudson.util,ConverterImpl,10.0,0.0,5.0,5.0,0.0,1.0
jenkins,hudson.util,FileChannelWriterTest,3.0,0.0,1.0,1.0,0.6666666666666666,0.0
jenkins,hudson.util,XStream2EncodingTest,12.0,9.0,4.0,1.0,0.6,0.0
jenkins,hudson.util,Thing,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,Point,0.0,0.0,2.0,2.0,0.0,-1.0
jenkins,hudson.util,IteratorsTest,10.0,0.0,5.0,5.0,1.0,1.0
jenkins,hudson.util,IsOverriddenTest,377.0,376.0,27.0,27.0,0.9629629629629629,0.9642857142857143
jenkins,hudson.util,Base,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson.util,Intermediate,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson.util,Derived,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.util,X,1.0,0.0,2.0,2.0,0.0,-1.0
jenkins,hudson.util,X1,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,X2,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,X3,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.util,X4,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.util,I1,1.0,0.0,2.0,2.0,0.0,-1.0
jenkins,hudson.util,I2,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.util,C1,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.util,C2,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,C3,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,C4,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,GraphTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,ArgumentListBuilderTest,66.0,0.0,12.0,12.0,0.9545454545454546,0.9166666666666666
jenkins,hudson.util,FormValidationTest,55.0,0.0,11.0,11.0,0.0,1.0
jenkins,hudson.util,ConsistentHashTest,36.0,0.0,9.0,9.0,0.0,1.0
jenkins,hudson.util,MultipartFormDataParserTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,RetrierTest,21.0,0.0,7.0,7.0,0.6666666666666666,0.7142857142857143
jenkins,hudson.util,RobustCollectionConverterTest,55.0,55.0,13.0,10.0,1.0666666666666667,0.7272727272727273
jenkins,hudson.util,Data,0.0,0.0,2.0,2.0,0.0,0.0
jenkins,hudson.util,DataRaw,0.0,0.0,2.0,2.0,0.0,0.0
jenkins,hudson.util,TextFileTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.util,RunListTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.util,RobustMapConverterTest,78.0,78.0,15.0,12.0,1.0555555555555556,0.7692307692307693
jenkins,hudson.util,Data,0.0,0.0,2.0,2.0,0.0,0.0
jenkins,hudson.util,DataRaw,0.0,0.0,2.0,2.0,0.0,0.0
jenkins,hudson.util,CompoundEnumerationTest,6.0,0.0,4.0,2.0,0.0,0.5
jenkins,hudson.util,DescribableListTest,24.0,20.0,5.0,5.0,0.7857142857142857,0.625
jenkins,hudson.util,Data,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.util,Datum,9.0,8.0,4.0,4.0,0.75,0.8
jenkins,hudson.util,ConverterImpl,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.util,QuotedStringTokenizer,219.0,207.0,15.0,8.0,0.9404761904761905,0.36363636363636365
jenkins,hudson.util,QuotedStringTokenizerTest,36.0,0.0,9.0,9.0,0.0,1.0
jenkins,hudson.cli,GetNodeCommandTest,0.0,0.0,1.0,1.0,0.25,0.0
jenkins,hudson.cli,ReloadJobCommandTest,25.0,0.0,3.0,1.0,0.19230769230769232,0.0
jenkins,hudson.cli,CreateJobCommandTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.cli,CLITest,156.0,141.0,14.0,14.0,0.8888888888888888,0.7368421052631579
jenkins,hudson.cli,NoJenkinsAction,15.0,0.0,6.0,5.0,0.0,0.8333333333333334
jenkins,hudson.cli,CliProxyAction,21.0,0.0,7.0,6.0,0.0,0.8571428571428571
jenkins,hudson.cli,UpdateViewCommandTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.cli,CopyJobCommandTest,0.0,0.0,1.0,1.0,0.2666666666666666,0.0
jenkins,hudson.cli,DeleteNodeCommandTest,0.0,0.0,1.0,1.0,0.05555555555555555,0.0
jenkins,hudson.cli,EnablePluginCommandTest,50.0,22.0,6.0,1.0,0.4166666666666667,0.0
jenkins,hudson.cli,BuildCommandTest,105.0,39.0,8.0,8.0,0.7222222222222222,0.42105263157894735
jenkins,hudson.cli,UnschedulingVetoer,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.cli,NullDefaultValueParameterDefinition,6.0,0.0,4.0,3.0,0.0,0.75
jenkins,hudson.cli,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.cli,RemoveJobFromViewCommandTest,6.0,0.0,4.0,4.0,0.0,0.0
jenkins,hudson.cli,UpdateNodeCommandTest,0.0,0.0,1.0,1.0,0.2,0.0
jenkins,hudson.cli,HelpCommandTest,54.0,53.0,12.0,8.0,0.95,0.2727272727272727
jenkins,hudson.cli,ClassCommand,6.0,0.0,6.0,6.0,1.1333333333333333,1.0
jenkins,hudson.cli,ConnectNodeCommandTest,0.0,0.0,1.0,1.0,0.0625,0.0
jenkins,hudson.cli,CLIActionTest,69.0,33.0,7.0,7.0,0.7571428571428571,0.4666666666666667
jenkins,hudson.cli,TestDiagnosticCommand,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.cli,LargeUploadCommand,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.cli,LargeDownloadCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,ReloadConfigurationCommandTest,25.0,0.0,3.0,1.0,0.55,0.0
jenkins,hudson.cli,ListJobsCommandTest,0.0,0.0,1.0,1.0,0.33333333333333337,0.0
jenkins,hudson.cli,ViewManipulationTestBase,11.0,0.0,2.0,1.0,0.09090909090909091,0.0
jenkins,hudson.cli,RunRangeCommandTest,741.0,0.0,39.0,39.0,0.6622807017543859,0.07692307692307693
jenkins,hudson.cli,DummyRangeCommand,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.cli,GetJobCommandTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.cli,CancelQuietDownCommandTest,0.0,0.0,1.0,1.0,0.4444444444444445,0.0
jenkins,hudson.cli,WaitNodeOfflineCommandTest,0.0,0.0,1.0,1.0,0.08333333333333333,0.0
jenkins,hudson.cli,CreateNodeCommandTest,0.0,0.0,1.0,1.0,0.05,0.0
jenkins,hudson.cli,RunRangeCommand2Test,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.cli,DeleteJobCommandTest,0.0,0.0,1.0,1.0,0.05,0.0
jenkins,hudson.cli,DeleteBuildsCommandTest,0.0,0.0,1.0,1.0,0.03333333333333333,0.0
jenkins,hudson.cli,QuietDownCommandTest,47.0,0.0,2.0,1.0,0.7119565217391305,0.0
jenkins,hudson.cli,ListPluginsCommandTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.cli,WaitNodeOnlineCommandTest,0.0,0.0,1.0,1.0,0.08333333333333333,0.0
jenkins,hudson.cli,CreateViewCommandTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.cli,AddJobToViewCommandTest,10.0,0.0,5.0,5.0,0.0,0.0
jenkins,hudson.cli,SetBuildDescriptionCommandTest,7.0,0.0,2.0,1.0,0.21428571428571427,0.0
jenkins,hudson.cli,Security3315Test,2.0,1.0,2.0,2.0,0.8333333333333334,0.6666666666666666
jenkins,hudson.cli,DisconnectNodeCommandTest,0.0,0.0,1.0,1.0,0.0625,0.0
jenkins,hudson.cli,EnableJobCommandTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.cli,PlainCLIProtocolTest,36.0,36.0,9.0,9.0,1.0,1.0
jenkins,hudson.cli,Server,28.0,0.0,8.0,8.0,0.0,1.0
jenkins,hudson.cli,InstallPluginCommandTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.cli,ClearQueueCommandTest,0.0,0.0,1.0,1.0,0.16666666666666666,0.0
jenkins,hudson.cli,OnlineNodeCommandTest,39.0,0.0,2.0,1.0,0.6666666666666666,0.0
jenkins,hudson.cli,BlockingAndFinishingBuilder,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.cli,ComputerStateTest,11.0,1.0,3.0,1.0,0.3333333333333333,0.0
jenkins,hudson.cli,SetBuildDisplayNameCommandTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.cli,ConsoleCommandTest,0.0,0.0,1.0,1.0,0.041666666666666664,0.0
jenkins,hudson.cli,CLIEnvVarTest,37.0,0.0,4.0,4.0,0.4807692307692308,0.2857142857142857
jenkins,hudson.cli,DeleteViewCommandTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.cli,GetViewCommandTest,0.0,0.0,1.0,1.0,0.16666666666666666,0.0
jenkins,hudson.cli,GroovyshCommandTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.cli,OfflineNodeCommandTest,0.0,0.0,1.0,1.0,0.5416666666666666,0.0
jenkins,hudson.cli,DisablePluginCommandTest,323.0,295.0,20.0,3.0,0.7307692307692307,0.1111111111111111
jenkins,hudson.cli,ListChangesCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,DeleteNodeCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,CliCrumbExclusion,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.cli,CLICommand,315.0,305.0,21.0,4.0,0.9781818181818182,0.11538461538461539
jenkins,hudson.cli,ReloadConfigurationCommand,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.cli,OnlineNodeCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,ConnectNodeCommand,1.0,1.0,2.0,2.0,1.3333333333333335,1.0
jenkins,hudson.cli,AbstractBuildRangeCommand,1.0,1.0,2.0,1.0,1.0,0.0
jenkins,hudson.cli,AddJobToViewCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,WaitNodeOnlineCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,HelpCommand,5.0,4.0,3.0,2.0,0.6666666666666666,0.5
jenkins,hudson.cli,SetBuildDisplayNameCommand,1.0,1.0,2.0,2.0,1.25,1.0
jenkins,hudson.cli,DeleteBuildsCommand,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,hudson.cli,CopyJobCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,CreateNodeCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,WaitNodeOfflineCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,GetJobCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,ConsoleCommand,15.0,9.0,4.0,3.0,0.8333333333333334,0.42857142857142855
jenkins,hudson.cli,RingBuffer,0.0,0.0,1.0,1.0,0.25,0.0
jenkins,hudson.cli,SetBuildDescriptionCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,GetViewCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,ClearQueueCommand,1.0,0.0,2.0,2.0,2.0,1.0
jenkins,hudson.cli,DisconnectNodeCommand,1.0,1.0,2.0,2.0,1.3333333333333335,1.0
jenkins,hudson.cli,ListPluginsCommand,3.0,3.0,3.0,2.0,1.0,0.6666666666666666
jenkins,hudson.cli,CreateViewCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,UpdateNodeCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,DisablePluginCommand,45.0,45.0,10.0,10.0,1.0,1.0
jenkins,hudson.cli,ReloadJobCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,GroovyshCommand,9.0,3.0,2.0,2.0,0.75,0.3333333333333333
jenkins,hudson.cli,LoggingGroovySh,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.cli,RemoveJobFromViewCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,CliTransportAuthenticator,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,hudson.cli,UpdateJobCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,InstallPluginCommand,6.0,6.0,4.0,2.0,1.0,0.5
jenkins,hudson.cli,CancelQuietDownCommand,1.0,0.0,2.0,2.0,2.0,1.0
jenkins,hudson.cli,EnablePluginCommand,6.0,6.0,4.0,2.0,1.0,0.5
jenkins,hudson.cli,VersionCommand,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.cli,CLIAction,374.0,342.0,13.0,12.0,0.9352678571428571,0.3793103448275862
jenkins,hudson.cli,OutputImpl,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.cli,ServerSideImpl,32.0,19.0,1.0,1.0,0.8472222222222222,0.0
jenkins,hudson.cli,PlainCliEndpointResponse,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,hudson.cli,SessionIdCommand,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.cli,DeleteViewCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,RunRangeCommand,1.0,1.0,2.0,1.0,1.0,0.0
jenkins,hudson.cli,GroovyCommand,3.0,3.0,3.0,2.0,1.0,0.6666666666666666
jenkins,hudson.cli,QuietDownCommand,1.0,1.0,2.0,2.0,1.25,1.0
jenkins,hudson.cli,CreateJobCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,WhoAmICommand,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.cli,DeleteJobCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,Connection,205.0,179.0,11.0,3.0,0.8333333333333334,0.13636363636363635
jenkins,hudson.cli,GetNodeCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,ListJobsCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,UpdateViewCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,BuildCommand,21.0,6.0,4.0,4.0,0.9375,0.4444444444444444
jenkins,hudson.cli,CLICause,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.cli,OfflineNodeCommand,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,CloneableCLICommand,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.cli,ListJobsCommandTest,66.0,41.0,5.0,5.0,0.6923076923076923,0.35714285714285715
jenkins,hudson.cli,DiagnosedStreamCorruptionException,3.0,0.0,1.0,1.0,0.5,0.0
jenkins,hudson.cli,PlainCLIProtocol,960.0,930.0,33.0,33.0,0.9517045454545454,0.7333333333333333
jenkins,hudson.cli,Output,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson.cli,FramedOutput,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.cli,FramedReader,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.cli,ProtocolException,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.cli,EitherSide,88.0,85.0,12.0,7.0,0.8461538461538461,0.5
jenkins,hudson.cli,ServerSide,55.0,0.0,11.0,5.0,0.0,0.45454545454545453
jenkins,hudson.cli,ClientSide,55.0,0.0,11.0,8.0,0.0,0.7272727272727273
jenkins,hudson.cli,NoCheckTrustManager,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,hudson.cli,FlightRecorderInputStream,73.0,41.0,4.0,3.0,0.8061224489795917,0.2
jenkins,hudson.cli,ByteArrayRingBuffer,0.0,0.0,1.0,1.0,0.16666666666666666,0.0
jenkins,hudson.cli,FullDuplexHttpStream,7.0,4.0,2.0,1.0,0.85,0.0
jenkins,hudson.cli,HexDump,1.0,0.0,2.0,1.0,1.0,0.0
jenkins,hudson.cli,SSHCLI,6.0,0.0,4.0,3.0,0.0,0.75
jenkins,hudson.cli,CLIConnectionFactory,7.0,4.0,3.0,2.0,0.75,0.4
jenkins,hudson.cli,CLI,471.0,446.0,23.0,15.0,0.8967741935483872,0.46875
jenkins,hudson.cli,NotTalkingToJenkinsException,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.cli,CLIEndpoint,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.cli,Authenticator,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,hudson.cli,ClientSideImpl,29.0,22.0,5.0,4.0,0.75,0.3333333333333333
jenkins,hudson.cli,PrivateKeyProvider,33.0,30.0,7.0,2.0,0.875,0.2222222222222222
jenkins,hudson.cli,CLIConnectionFactoryTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.cli,HexDumpTest,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson.cli,PlainCLIProtocolTest,148.0,143.0,13.0,13.0,0.9411764705882353,0.7222222222222222
jenkins,hudson.cli,Client,21.0,21.0,7.0,7.0,1.0,1.0
jenkins,hudson.cli,Server,45.0,45.0,10.0,10.0,1.0,1.0
jenkins,hudson.cli,PrivateKeyProviderTest,55.0,0.0,11.0,4.0,0.0,0.36363636363636365
jenkins,test.security.realm,InMemorySecurityRealm,63.0,48.0,8.0,8.0,0.6666666666666666,0.6153846153846154
jenkins,test.security.realm,InMemoryUserDetails,27.0,26.0,7.0,7.0,0.8571428571428571,0.875
jenkins,lib.hudson,ListScmBrowsersTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,lib.hudson,ActionsTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,lib.hudson,RootActionImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,lib.form,DropdownListTest,3.0,3.0,3.0,3.0,1.0,1.0
jenkins,lib.form,RootActionImpl,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,lib.form,AdvancedButtonTest,5.0,4.0,3.0,3.0,0.6666666666666666,0.75
jenkins,lib.form,RootActionImpl,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,lib.form,ComboBoxTest,59.0,52.0,7.0,7.0,0.890909090909091,0.5833333333333334
jenkins,lib.form,CompoundFieldComboBoxBuilder,9.0,8.0,4.0,4.0,0.875,0.8
jenkins,lib.form,DescriptorImpl,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,lib.form,CompoundField,1.0,0.0,1.0,1.0,0.5,0.0
jenkins,lib.form,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,lib.form,XssProperty,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,lib.form,DescriptorImpl,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,lib.form,RepeatableTest,803.0,430.0,14.0,10.0,0.9236111111111112,0.16326530612244897
jenkins,lib.form,Foo,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,lib.form,FooRadio,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,lib.form,Fruit,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,lib.form,FruitDescriptor,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,lib.form,Apple,0.0,0.0,1.0,1.0,1.0,0.0
jenkins,lib.form,Banana,0.0,0.0,1.0,1.0,1.0,0.0
jenkins,lib.form,Fruity,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,lib.form,FooList,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,lib.form,RootActionImpl,3.0,3.0,6.0,6.0,1.25,1.0
jenkins,lib.form,NameRefTest,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,lib.form,JenkinsRuleWithJelly,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,lib.form,EnumSetTest,6.0,6.0,4.0,4.0,1.0,1.0
jenkins,lib.form,EnumSetTestDescribable,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,lib.form,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,lib.form,RootActionImpl,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,lib.form,FormTest,12.0,9.0,4.0,4.0,0.6,0.6666666666666666
jenkins,lib.form,AutocompleteOffByDefault,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,lib.form,AutocompleteOnWhenTrue,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,lib.form,InputsCanSetAutocomplete,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,lib.form,HeteroListTest,115.0,94.0,9.0,9.0,0.859375,0.5294117647058824
jenkins,lib.form,TestItemDescribable,1.0,1.0,2.0,2.0,1.0,1.0
jenkins,lib.form,DynamicDisplayNameDescriptor,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,lib.form,RootActionImpl,3.0,0.0,4.0,4.0,1.5,1.0
jenkins,lib.form,Xss,14.0,13.0,5.0,5.0,0.8,0.8333333333333334
jenkins,lib.form,DescriptorImpl,9.0,8.0,4.0,4.0,0.75,0.8
jenkins,lib.form,ApplyButtonTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,lib.form,BooleanRadioTest,6.0,6.0,4.0,4.0,1.0,1.0
jenkins,lib.form,BooleanRadioTestDescribable,0.0,0.0,1.0,1.0,0.0,0.0
